ID,Date (GMT),Time (24hr),ConfP (psi),ActP (psi),Load (lbs),SmallLVDT (in),LargeLVDT (in),LVTemp (C),UVTemp (C),PistonTemp (C),LCTemp (C),AmbTemp (C),CFluidTemp,DilaFDBK (mL),Isco Vol (mL),DnStream Flow (SCCM),Schu01 (in),Schu02 (in),PorePress(psig)
4720,1/10/2017,5:34:43 AM,2899.07,1.69336,-29008.1,0.0508822,-0.615776,181.4,186.8,168.6,23.3,22.4,174.9,3.26927,452.099,0,3.88999,3.78037,-2.15869
4721,1/10/2017,5:43:03 AM,2899.07,1.69336,-28997.5,0.0508822,-0.615965,180.1,187.7,168.6,23.3,22.3,174.9,3.26927,452.439,0,3.88991,3.78008,-1.24048
4722,1/10/2017,5:51:24 AM,2897.24,1.69336,-29008.1,0.0508822,-0.615336,182.6,197.6,168.6,23.2,22.3,174.7,3.26927,450.938,0,3.88952,3.77974,-1.24048
4723,1/10/2017,5:59:43 AM,2899.99,1.69336,-29008.1,0.0508822,-0.615148,187.1,181.6,168.7,23.2,22.3,174.4,3.26927,449.978,0,3.88984,3.77991,-1.24048
4724,1/10/2017,6:08:03 AM,2898.16,1.69336,-29008.1,0.0508822,-0.614959,182.9,185.7,168.8,23.2,22.3,174.7,3.26927,451.093,0,3.88991,3.7802,-1.24048
4725,1/10/2017,6:16:23 AM,2897.24,1.69336,-28997.5,0.0508822,-0.615148,183.1,185.3,168.6,23,22.2,174.1,3.26927,450.442,0,3.88999,3.77991,-1.24048
4726,1/10/2017,6:24:43 AM,2896.33,1.69336,-28997.5,0.0508822,-0.61477,189.1,184.6,168.6,23.1,22.4,174.3,3.26927,450.814,0,3.88984,3.77985,-1.24048
4727,1/10/2017,6:33:03 AM,2896.33,1.69336,-29008.1,0.0508822,-0.615776,177.1,185.3,168.8,23.3,22.6,174.4,3.26927,451.557,0,3.89025,3.78065,-1.24048
4728,1/10/2017,6:41:23 AM,2899.07,1.69336,-29008.1,0.0509006,-0.615965,182,186.8,168.6,23.2,22.4,174.2,3.26927,450.706,0,3.88978,3.78002,-1.24048
4729,1/10/2017,6:49:43 AM,2899.99,1.69336,-28997.5,0.0508822,-0.615965,196,194.1,168.5,23.2,22.3,173.5,3.26927,449.204,0,3.88999,3.78048,-1.24048
4730,1/10/2017,6:58:03 AM,2897.24,1.69336,-28997.5,0.0508822,-0.615336,192.3,180.1,168.4,23.2,22.3,173.6,3.26927,448.245,0,3.89006,3.78002,-1.24048
4731,1/10/2017,7:06:23 AM,2896.33,1.69336,-29008.1,0.0508822,-0.615776,192.2,181.8,168.5,23.3,22.4,174,3.26927,449.591,0,3.88999,3.7798,-2.15869
4732,1/10/2017,7:14:44 AM,2896.33,1.69336,-29008.1,0.0508822,-0.61477,186.6,187.4,168.6,23.3,22.4,173.9,3.26927,450.473,0,3.88984,3.77985,-1.24048
4733,1/10/2017,7:23:04 AM,2896.33,1.69336,-29008.1,0.0508822,-0.614959,176.9,187.7,168.6,23.2,22.5,174.1,3.26927,450.814,0,3.88984,3.78013,-1.24048
4734,1/10/2017,7:31:23 AM,2899.99,1.69336,-28997.5,0.0508822,-0.614959,190.7,188.3,168.5,23.1,22.3,173.1,3.26927,449.204,0,3.88965,3.77991,-1.24048
4735,1/10/2017,7:39:43 AM,2899.99,1.69336,-29008.1,0.0508822,-0.615776,188.5,188.1,168.3,23,22.2,174,3.26927,450.086,0,3.88991,3.78008,-1.24048
4736,1/10/2017,7:48:03 AM,2898.16,1.69336,-29008.1,0.0508822,-0.615776,196,189,168.2,23.1,22.3,173.6,3.26927,450.21,0,3.88984,3.7802,-2.15869
4737,1/10/2017,7:56:23 AM,2897.24,1.69336,-29008.1,0.0508822,-0.614959,190.3,190.8,168.2,23,22.4,174.3,3.26927,450.814,0,3.88991,3.77996,-2.15869
4738,1/10/2017,8:04:43 AM,2898.16,1.69336,-29008.1,0.0508822,-0.615336,187.7,196,168.2,23.1,22.5,174.6,3.26927,451.093,0,3.88978,3.78008,-1.24048
4739,1/10/2017,8:13:03 AM,2897.24,1.69336,-29008.1,0.0508822,-0.614959,184.8,194.6,168.2,23.2,22.4,174.7,3.26927,451.325,0,3.88978,3.77991,-1.24048
4740,1/10/2017,8:21:23 AM,2899.99,1.69336,-29008.1,0.0508822,-0.615965,183.9,184.9,168.3,23,22.3,174.9,3.26927,451.201,0,3.88965,3.77961,-1.24048
4741,1/10/2017,8:29:44 AM,2897.24,1.69336,-29008.1,0.0508822,-0.615965,196.8,183,168.3,23.1,22.3,173.2,3.26927,449.932,0,3.88972,3.78026,-1.24048
4742,1/10/2017,8:38:04 AM,2897.24,1.69336,-29008.1,0.0508822,-0.614959,196.3,183.3,168,23.2,22.3,174,3.26927,449.978,0,3.88972,3.78002,-1.24048
4743,1/10/2017,8:46:24 AM,2898.16,1.69336,-28997.5,0.0508822,-0.615525,192.3,182.5,168,23,22.3,174.3,3.26927,450.706,0,3.88965,3.77939,-1.24048
4744,1/10/2017,8:54:43 AM,2896.33,1.69336,-29008.1,0.0508822,-0.615148,173.5,182,168,23.2,22.5,173.3,3.26927,450.597,0,3.89006,3.78054,-1.24048
4745,1/10/2017,9:03:03 AM,2896.33,1.69336,-29008.1,0.0508822,-0.614959,184.5,182.8,167.7,23.3,22.5,173,3.26927,449.08,0,3.88978,3.78026,-1.24048
4746,1/10/2017,9:11:23 AM,2899.07,1.69336,-29008.1,0.0508822,-0.614959,191.5,184.2,167.6,23.3,22.4,173.3,3.26927,449.08,0,3.88972,3.77996,-1.24048
4747,1/10/2017,9:19:43 AM,2897.24,1.69336,-29008.1,0.0508822,-0.615148,187.7,196.6,167.6,23.2,22.4,174,3.26927,449.854,0,3.88978,3.77961,-1.24048
4748,1/10/2017,9:28:03 AM,2897.24,1.69336,-29008.1,0.0508822,-0.61477,185.3,196.5,167.8,23.2,22.3,174.3,3.26927,450.442,0,3.88978,3.78008,-1.24048
4749,1/10/2017,9:36:23 AM,2897.24,1.69336,-29008.1,0.0508822,-0.61477,184.3,195.2,167.9,23.2,22.4,174.4,3.26927,450.814,0,3.88991,3.77996,-1.24048
4750,1/10/2017,9:44:44 AM,2896.33,1.69336,-28997.5,0.0508822,-0.61477,196.8,191.2,167.8,23.2,22.4,172.9,3.26927,449.467,0,3.88978,3.78002,-2.15869
4751,1/10/2017,9:53:04 AM,2897.24,1.69336,-29008.1,0.0508822,-0.614959,197.4,187.4,167.7,23.2,22.5,173.8,3.26927,449.591,0,3.88972,3.77967,-1.24048
4752,1/10/2017,10:01:24 AM,2896.33,1.69336,-28997.5,0.0509006,-0.61477,174.1,184.2,167.8,23.2,22.4,173.3,3.26927,449.978,0,3.88965,3.78002,-1.24048
4753,1/10/2017,10:09:44 AM,2896.33,1.69336,-29008.1,0.0508822,-0.615776,180.5,182.8,167.4,23.4,22.5,171.4,3.26927,447.13,0,3.88965,3.7798,-1.24048
4754,1/10/2017,10:18:04 AM,2898.16,1.69336,-29008.1,0.0508822,-0.61477,184.2,184.4,166.8,23.2,22.4,172.4,3.26927,446.898,0,3.88952,3.77956,-1.24048
4755,1/10/2017,10:26:23 AM,2896.33,1.69336,-29008.1,0.0508822,-0.615148,180,179,166.6,23.3,22.4,172.5,3.26927,447.13,0,3.88952,3.77996,-1.24048
4756,1/10/2017,10:34:43 AM,2896.33,1.69336,-29008.1,0.0508822,-0.615525,187,184.2,166.7,23.3,22.4,173.3,3.26927,448.585,0,3.88965,3.78026,-1.24048
4757,1/10/2017,10:43:03 AM,2897.24,1.69336,-28997.5,0.0508822,-0.614959,191.8,184.2,166.9,23.2,22.3,173.7,3.26927,449.467,0,3.88946,3.77985,-1.24048
4758,1/10/2017,10:51:23 AM,2897.24,1.69336,-29008.1,0.0508822,-0.61477,178.7,185,167.1,23.3,22.4,173.6,3.26927,450.442,0,3.88946,3.7798,-2.15869
4759,1/10/2017,10:59:43 AM,2896.33,1.69336,-29008.1,0.0508822,-0.61477,186.6,185.7,167.1,23.3,22.4,173.9,3.26927,450.442,0,3.88946,3.7798,-1.24048
4760,1/10/2017,11:08:04 AM,2897.24,1.69336,-29008.1,0.0508822,-0.61477,192.3,195.7,167.2,23.2,22.4,174,3.26927,448.972,0,3.88965,3.78002,-1.24048
4761,1/10/2017,11:16:24 AM,2896.33,1.69336,-29008.1,0.0508822,-0.615965,191,177.6,167.3,23.2,22.3,174.1,3.26927,449.359,0,3.88946,3.78002,-1.24048
4762,1/10/2017,11:24:44 AM,2896.33,1.69336,-29008.1,0.0508822,-0.615148,193.9,188.5,167.4,23.3,22.4,174,3.26927,449.591,0,3.88972,3.78026,-1.24048
4763,1/10/2017,11:33:04 AM,2899.07,1.69336,-29008.1,0.0508822,-0.615525,194.2,190.6,167.4,23.4,22.5,174.1,3.26927,449.978,0,3.88965,3.77974,-2.15869
4764,1/10/2017,11:41:24 AM,2897.24,1.69336,-29008.1,0.0508822,-0.61477,191.3,192.6,167.4,23.4,22.4,173.8,3.26927,449.978,0,3.88965,3.78002,-1.24048
4765,1/10/2017,11:49:44 AM,2897.24,1.69336,-29008.1,0.0508822,-0.614959,187.3,194.5,167.3,23.3,22.3,173.7,3.26927,449.978,0,3.88972,3.78008,-1.24048
4766,1/10/2017,11:58:03 AM,2896.33,1.69336,-29008.1,0.0508822,-0.614959,191.9,194.1,167.4,23.3,22.3,174,3.26927,450.21,0,3.88984,3.78008,-1.24048
4767,1/10/2017,12:06:23 PM,2899.07,1.69336,-29008.1,0.0508822,-0.615965,191,196.3,167.4,23.2,22.3,174.1,3.26927,450.597,0,3.88972,3.77961,-1.24048
4768,1/10/2017,12:14:43 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615148,187.1,196.2,167.5,23,22.3,173.9,3.26927,450.319,0,3.88952,3.77996,-1.24048
4769,1/10/2017,12:23:03 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615336,185.7,192.2,167.4,23.3,22.4,173,3.26927,449.08,0,3.88972,3.77996,-2.15869
4770,1/10/2017,12:31:24 PM,2898.16,1.69336,-29008.1,0.0508822,-0.615776,184.2,188.4,167.3,23.5,22.4,173.9,3.26927,449.591,0,3.88959,3.7798,-1.24048
4771,1/10/2017,12:39:44 PM,2897.24,1.69336,-29008.1,0.0508822,-0.61477,188.2,179,167.3,23.5,22.6,173.5,3.26927,449.467,0,3.88972,3.78026,-1.24048
4772,1/10/2017,12:48:04 PM,2897.24,1.69336,-28997.5,0.0508822,-0.614959,185.5,187.2,167.3,23.5,22.6,174.1,3.26927,450.319,0,3.88972,3.77985,-1.24048
4773,1/10/2017,12:56:24 PM,2899.07,1.69336,-29008.1,0.0508822,-0.615148,183.3,189.9,167.3,23.4,22.6,174.3,3.26927,450.938,0,3.88991,3.78013,-1.24048
4774,1/10/2017,1:04:44 PM,2898.16,1.69336,-28997.5,0.0508822,-0.615336,181.8,185.6,167.5,23.3,22.5,174.4,3.26927,449.313,0,3.88978,3.78037,-1.24048
4775,1/10/2017,1:13:04 PM,2898.16,1.69336,-29008.1,0.0508822,-0.615965,180.7,182.5,167.7,23.2,22.4,174.5,3.26927,450.21,0,3.88952,3.77967,-2.15869
4776,1/10/2017,1:21:24 PM,2896.33,1.69336,-28997.5,0.0508822,-0.615965,180.6,182.4,167.7,23.3,22.3,174.5,3.26927,451.093,0,3.88946,3.77967,-1.24048
4777,1/10/2017,1:29:43 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615776,178.1,182.8,167.7,23.3,22.3,174.4,3.26927,451.433,0,3.88952,3.77974,-1.24048
4778,1/10/2017,1:38:03 PM,2899.07,0.770264,-29008.1,0.0508822,-0.615965,197.5,198.4,167.6,23.2,22.3,172.9,3.26927,447.858,0,3.88991,3.78013,-1.24048
4779,1/10/2017,1:46:24 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615776,193.5,194.7,167.5,23.2,22.4,173.1,3.26927,448.245,0,3.88984,3.7798,-1.24048
4780,1/10/2017,1:54:44 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615336,194.3,191.7,167.5,23.5,22.4,173.8,3.26927,448.864,0,3.88959,3.7802,-1.24048
4781,1/10/2017,2:03:04 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615776,174.9,187.9,167.6,23.3,22.4,173.4,3.26927,449.591,0,3.88959,3.78002,-1.24048
4782,1/10/2017,2:11:24 PM,2898.16,1.69336,-28997.5,0.0508822,-0.614959,180.2,183.1,167.4,23.4,22.6,173.6,3.26927,449.204,0,3.88965,3.7798,-1.24048
4783,1/10/2017,2:19:44 PM,2895.41,1.69336,-29008.1,0.0508822,-0.615965,186.4,182.2,167.4,23.3,22.6,174,3.26927,449.978,0,3.88959,3.77974,-2.15869
4784,1/10/2017,2:28:04 PM,2895.41,1.69336,-29008.1,0.0508822,-0.615336,191,183.9,167.6,23.4,22.7,174.1,3.26927,450.814,0,3.88965,3.77956,-1.24048
4785,1/10/2017,2:36:24 PM,2895.41,1.69336,-29008.1,0.0508822,-0.615336,191,185.8,167.7,23.5,22.7,174.5,3.26927,451.557,0,3.88959,3.77956,-1.24048
4786,1/10/2017,2:44:44 PM,2897.24,1.69336,-28997.5,0.0508822,-0.61477,188.7,187.3,167.7,23.3,22.7,172.6,3.26927,449.591,0,3.88984,3.77996,-1.24048
4787,1/10/2017,2:53:03 PM,2896.33,0.770264,-29008.1,0.0508822,-0.615336,196.5,187.8,167.4,23.2,22.6,173.2,3.26927,449.08,0,3.88965,3.77961,-1.24048
4788,1/10/2017,3:01:24 PM,2899.07,1.69336,-28997.5,0.0508822,-0.615965,193,188.8,167.4,23.5,22.6,173.8,3.26927,449.932,0,3.88959,3.7798,-1.24048
4789,1/10/2017,3:09:44 PM,2898.16,1.69336,-29008.1,0.0508822,-0.614959,187.9,188.7,167.5,23.3,22.5,174.1,3.26927,450.551,0,3.88959,3.77974,-1.24048
4790,1/10/2017,3:18:04 PM,2895.41,1.69336,-29008.1,0.0508822,-0.615776,186.2,189.6,167.5,23.4,22.6,174.4,3.26927,451.588,0,3.88946,3.77967,-1.24048
4791,1/10/2017,3:26:24 PM,2899.07,1.69336,-28997.5,0.0508822,-0.61477,184.2,190.1,167.7,23.5,22.6,174.6,3.26927,451.665,0,3.88978,3.7802,-1.24048
4792,1/10/2017,3:34:44 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615965,182.1,185.3,167.8,23.2,22.5,174.7,3.26927,449.978,0,3.88959,3.77974,-1.24048
4793,1/10/2017,3:43:04 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615776,181.3,180,167.9,23.4,22.5,174.7,3.26927,450.706,0,3.88965,3.77956,-1.24048
4794,1/10/2017,3:51:24 PM,2897.24,1.69336,-29008.1,0.0508822,-0.61477,180.3,190.2,167.9,23.2,22.5,174.7,3.26927,450.938,0,3.88959,3.77939,-1.24048
4795,1/10/2017,3:59:44 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615965,186.1,192.2,168,23.6,22.7,174.6,3.26927,451.201,0,3.88959,3.77991,-1.24048
4796,1/10/2017,4:08:04 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615965,192,194.6,168.1,23.3,22.6,174.7,3.26927,451.433,0,3.88972,3.78008,-1.24048
4797,1/10/2017,4:16:24 PM,2896.33,1.69336,-29008.1,0.0508822,-0.616154,180.2,196.5,168.2,23.6,22.6,174.4,3.26927,451.093,0,3.88965,3.77967,-1.24048
4798,1/10/2017,4:24:44 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615776,186.4,195.8,168.1,23.3,22.4,174.6,3.26927,451.093,0,3.88959,3.78008,-1.24048
4799,1/10/2017,4:33:04 PM,2895.41,0.770264,-28997.5,0.0508637,-0.615525,177.6,177.4,168.2,23.2,22.3,174.4,3.26927,450.706,0,3.88952,3.78048,-1.24048
4800,1/10/2017,4:41:24 PM,2896.33,1.69336,-28997.5,0.0508822,-0.615965,179.9,186.6,168.1,23.3,22.4,174.5,3.26927,450.473,0,3.88946,3.77967,-1.24048
4801,1/10/2017,4:49:44 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615525,185.5,188.9,168.2,23.5,22.7,174.6,3.26927,451.093,0,3.88946,3.77956,-1.24048
4802,1/10/2017,4:58:04 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615776,191,187.6,168.3,23.5,22.6,174.4,3.26927,449.08,0,3.88965,3.77967,-1.24048
4803,1/10/2017,5:06:24 PM,2895.41,1.69336,-28997.5,0.0508822,-0.615776,190.3,182.7,168.2,23.3,22.7,174.5,3.26927,449.978,0,3.88965,3.78008,-1.24048
4804,1/10/2017,5:14:44 PM,2895.41,1.69336,-29008.1,0.0508822,-0.614959,198.6,182.1,168.3,23.4,22.6,174.3,3.26927,450.21,0,3.88984,3.77996,-1.24048
4805,1/10/2017,5:23:04 PM,2895.41,1.69336,-29008.1,0.0508637,-0.615965,197.5,182.5,168.2,23.2,22.5,174.5,3.26927,450.938,0,3.88965,3.77945,-1.24048
4806,1/10/2017,5:31:24 PM,2899.07,1.69336,-29008.1,0.0508822,-0.614959,192.5,188.3,168.3,23.2,22.6,174.6,3.26927,451.093,0,3.88952,3.77956,-1.24048
4807,1/10/2017,5:39:45 PM,2895.41,1.69336,-29008.1,0.0508822,-0.615965,196.8,194.9,168.3,23.2,22.4,174,3.26927,450.442,0,3.88978,3.77996,-1.24048
4808,1/10/2017,5:48:04 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615148,187.9,193.4,168.2,23.2,22.4,173.8,3.26927,450.319,0,3.88972,3.78002,-1.24048
4809,1/10/2017,5:56:24 PM,2896.33,1.69336,-29008.1,0.0508822,-0.61477,191.2,193.6,168,23.4,22.4,174.2,3.26927,450.319,0,3.88952,3.77934,-1.24048
4810,1/10/2017,6:04:44 PM,2897.24,1.69336,-29008.1,0.0508822,-0.616154,193.3,194.1,168,23.2,22.5,174.3,3.26927,449.854,0,3.88965,3.77991,-1.24048
4811,1/10/2017,6:13:04 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615776,175.2,182.8,168,23.3,22.5,173.8,3.26927,450.086,0,3.88952,3.7795,-1.24048
4812,1/10/2017,6:21:24 PM,2897.24,1.69336,-29008.1,0.0508822,-0.61477,179.7,187.6,167.9,23.5,22.6,174,3.26927,449.591,0,3.88959,3.78008,-1.24048
4813,1/10/2017,6:29:44 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615776,184.7,189.1,167.9,23.5,22.6,174.4,3.26927,450.319,0,3.88946,3.77956,-1.24048
4814,1/10/2017,6:38:04 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615776,191,190,167.9,23.5,22.6,174.4,3.26927,450.706,0,3.88931,3.77945,-1.24048
4815,1/10/2017,6:46:24 PM,2896.33,1.69336,-29008.1,0.0508822,-0.61477,191.4,190.7,168,23.3,22.6,174.4,3.26927,451.093,0,3.88937,3.77945,-1.24048
4816,1/10/2017,6:54:45 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615336,192.8,192.9,168.2,23.5,22.6,174.5,3.26927,451.433,0,3.88937,3.77991,-1.24048
4817,1/10/2017,7:03:05 PM,2899.07,1.69336,-29008.1,0.0508822,-0.61477,181.2,188.3,168,23.5,22.6,173.7,3.26927,448.864,0,3.88952,3.78002,-2.15869
4818,1/10/2017,7:11:25 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615336,180.1,183.7,168.1,23.6,22.6,174.3,3.26927,449.591,0,3.88946,3.77961,-1.24048
4819,1/10/2017,7:19:44 PM,2895.41,1.69336,-28997.5,0.0508822,-0.615965,184.2,182.6,168.1,23.6,22.6,174.4,3.26927,450.442,0,3.88959,3.77991,-1.24048
4820,1/10/2017,7:28:04 PM,2896.33,0.770264,-29008.1,0.0508822,-0.615965,190.3,182.1,168.3,23,22.2,174.5,3.26927,450.938,0,3.88946,3.77956,-1.24048
4821,1/10/2017,7:36:24 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615776,194.4,183.2,168.3,23,22.2,174.4,3.26927,451.325,0,3.88952,3.77956,-1.24048
4822,1/10/2017,7:44:44 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615336,199.1,185,168.3,23.2,22.3,174.6,3.26927,451.557,0,3.88946,3.77934,-2.15869
4823,1/10/2017,7:53:04 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615965,197.1,186.6,168.3,23.4,22.4,174.6,3.26927,451.944,0,3.88937,3.77956,-2.15869
4824,1/10/2017,8:01:24 PM,2896.33,1.69336,-29008.1,0.0508822,-0.61477,174.7,187.1,168.3,23.5,22.7,173.9,3.26927,451.588,0,3.88946,3.7798,-2.15869
4825,1/10/2017,8:09:45 PM,2896.33,1.69336,-28997.5,0.0508822,-0.615965,182.9,189,168,23.1,22.7,174,3.26927,450.319,0,3.88965,3.7798,-1.24048
4826,1/10/2017,8:18:05 PM,2899.07,1.69336,-28997.5,0.0508822,-0.615776,186.6,191.4,168.1,23.4,22.6,173.7,3.26927,450.086,0,3.88952,3.77985,-1.24048
4827,1/10/2017,8:26:25 PM,2895.41,1.69336,-29008.1,0.0508822,-0.615965,183.9,194.4,168.1,23.4,22.4,174.4,3.26927,450.938,0,3.88937,3.77939,-1.24048
4828,1/10/2017,8:34:45 PM,2899.07,1.69336,-29008.1,0.0508822,-0.615965,189,185.6,168,23.4,22.4,174.1,3.26927,448.864,0,3.88918,3.77909,-2.15869
4829,1/10/2017,8:43:04 PM,2898.16,0.770264,-29008.1,0.0508822,-0.615965,185.4,182.6,168,23.1,22.4,174.4,3.26927,449.978,0,3.88965,3.77974,-1.24048
4830,1/10/2017,8:51:24 PM,2896.33,1.69336,-29008.1,0.0508822,-0.614959,191,182.2,167.9,23.3,22.4,173.5,3.26927,448.972,0,3.88937,3.77956,-1.24048
4831,1/10/2017,8:59:44 PM,2896.33,1.69336,-29008.1,0.0508822,-0.61477,192.3,182.5,167.9,23.3,22.4,173.9,3.26927,449.854,0,3.88931,3.77974,-1.24048
4832,1/10/2017,9:08:04 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615965,198.2,184,168,23.3,22.4,174.1,3.26927,450.442,0,3.88952,3.77945,-1.24048
4833,1/10/2017,9:16:24 PM,2898.16,1.69336,-29008.1,0.0508822,-0.615525,192.3,185.8,168.2,23.5,22.5,174.4,3.26927,451.325,0,3.88952,3.77961,-1.24048
4834,1/10/2017,9:24:44 PM,2896.33,1.69336,-29008.1,0.0508822,-0.614959,197.7,186.1,168.1,23.3,22.7,174.1,3.26927,450.706,0,3.88937,3.77956,-1.24048
4835,1/10/2017,9:33:05 PM,2898.16,1.69336,-29008.1,0.0508822,-0.615965,196.3,195.1,168.3,23.3,22.6,174.3,3.26927,449.204,0,3.88946,3.77945,-1.24048
4836,1/10/2017,9:41:25 PM,2897.24,1.69336,-28997.5,0.0508822,-0.61477,195.4,187.7,168.3,23.3,22.5,174.4,3.26927,449.591,0,3.88946,3.7795,-1.24048
4837,1/10/2017,9:49:45 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615965,174.1,183.9,168.4,23.4,22.4,173.5,3.26927,449.7,0,3.88952,3.77967,-1.24048
4838,1/10/2017,9:58:05 PM,2897.24,1.69336,-28997.5,0.0508822,-0.615965,181.2,182.5,168,23.2,22.5,173.8,3.26927,448.864,0,3.88946,3.77915,-1.24048
4839,1/10/2017,10:06:25 PM,2896.33,0.770264,-28997.5,0.0508822,-0.615776,179.8,182.2,168,23.2,22.6,174.2,3.26927,449.978,0,3.88931,3.77928,-1.24048
4840,1/10/2017,10:14:44 PM,2896.33,1.69336,-28997.5,0.0508822,-0.614959,183.9,182.6,168.2,23.5,22.5,174.4,3.26927,450.706,0,3.88946,3.77961,-1.24048
4841,1/10/2017,10:23:04 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615965,190.2,184.2,168.3,23.5,22.6,174.5,3.26927,451.201,0,3.88946,3.77967,-1.24048
4842,1/10/2017,10:31:24 PM,2896.33,1.69336,-28997.5,0.0508822,-0.614959,194.4,185.9,168.3,23.3,22.4,174.6,3.26927,451.433,0,3.88924,3.77928,-1.24048
4843,1/10/2017,10:39:44 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615776,193.3,186.3,168.3,23.1,22.4,174.7,3.26927,451.588,0,3.88937,3.77945,-2.15869
4844,1/10/2017,10:48:05 PM,2899.07,1.69336,-29008.1,0.0508822,-0.61477,181.4,187.4,168.3,23.3,22.5,174.6,3.26927,451.82,0,3.88931,3.77945,-1.24048
4845,1/10/2017,10:56:25 PM,2899.07,1.69336,-29008.1,0.0508822,-0.615965,180.6,190.4,168.3,23.3,22.5,174.7,3.26927,451.944,0,3.88905,3.7795,-2.15869
4846,1/10/2017,11:04:45 PM,2899.07,1.69336,-28997.5,0.0508822,-0.615336,190.3,192.8,168.3,23.2,22.6,173.3,3.26927,448.709,0,3.88937,3.77996,-1.24048
4847,1/10/2017,11:13:05 PM,2896.33,1.69336,-29008.1,0.0508822,-0.614959,186.6,185.9,168.2,23.5,22.6,174.4,3.26927,449.591,0,3.88931,3.7798,-2.15869
4848,1/10/2017,11:21:25 PM,2896.33,1.69336,-29008.1,0.0508822,-0.614959,179.7,182.5,168.2,23.5,22.5,174.2,3.26927,450.086,0,3.88946,3.77996,-1.24048
4849,1/10/2017,11:29:45 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615525,184,181.1,168.2,23.4,22.4,174.4,3.26927,450.442,0,3.88931,3.77945,-1.24048
4850,1/10/2017,11:38:04 PM,2896.33,1.69336,-29008.1,0.0508822,-0.615525,189.9,196.3,168.2,23.1,22.4,174.4,3.26927,449.823,0,3.88952,3.7795,-1.24048
4851,1/10/2017,11:46:24 PM,2896.33,1.69336,-28997.5,0.0508822,-0.614959,184.4,196.8,168.2,23.2,22.4,173.5,3.26927,448.864,0,3.88946,3.7798,-2.15869
4852,1/10/2017,11:54:44 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615336,183,195.6,168.1,23.3,22.6,174.1,3.26927,449.436,0,3.88937,3.78002,-1.24048
4853,1/11/2017,12:03:05 AM,2896.33,1.69336,-29008.1,0.0508822,-0.615525,181.7,177.2,168.1,23.3,22.5,174.4,3.26927,449.591,0,3.88924,3.77945,-1.24048
4854,1/11/2017,12:11:25 AM,2899.07,1.69336,-29008.1,0.0508822,-0.61477,180.6,187.1,168.2,23.3,22.6,174.6,3.26927,449.978,0,3.88937,3.77915,-1.24048
4855,1/11/2017,12:19:45 AM,2896.33,1.69336,-29008.1,0.0508822,-0.615148,184.1,189.5,168.2,23.3,22.6,174.6,3.26927,450.706,0,3.88924,3.77939,-2.15869
4856,1/11/2017,12:28:05 AM,2898.16,1.69336,-29008.1,0.0508822,-0.615776,189.4,195.2,168.3,23.3,22.6,174.7,3.26927,449.313,0,3.88924,3.77909,-1.24048
4857,1/11/2017,12:36:25 AM,2899.07,1.69336,-29008.1,0.0508822,-0.61477,184.6,186.9,168.3,23.2,22.5,173.5,3.26927,448.585,0,3.88952,3.77961,-2.15869
4858,1/11/2017,12:44:45 AM,2898.16,1.69336,-29008.1,0.0508822,-0.615148,183.1,179,168.2,23.3,22.4,174.4,3.26927,449.467,0,3.88924,3.77904,-2.15869
4859,1/11/2017,12:53:05 AM,2897.24,0.770264,-29008.1,0.0508822,-0.615965,181.2,192.3,168.3,23.3,22.4,174.5,3.26927,449.823,0,3.88946,3.78002,-1.24048
4860,1/11/2017,1:01:24 AM,2897.24,1.69336,-28997.5,0.0508822,-0.61477,180.1,194.1,168.4,23.3,22.4,174.6,3.26927,450.442,0,3.88931,3.7795,-1.24048
4861,1/11/2017,1:09:44 AM,2899.07,1.69336,-29008.1,0.0508822,-0.61477,178.8,196.3,168.5,23.2,22.4,174.6,3.26927,450.814,0,3.88918,3.77915,-1.24048
